Date,AAPL,MSFT,GOOG,AMZN,NVDA,META,JPM,GS,BAC,JNJ,UNH,PFE,KO,PG,NKE,WMT,XOM,CVX,CAT,HON,UPS,DIS,NFLX,TSLA,COST
2023-07-12,187.318787,330.119202,118.645920,130.800003,43.867710,306.931366,140.025742,305.593262,27.377512,145.659134,427.570526,30.355183,55.137360,138.743073,102.140938,50.115150,96.984840,141.982025,242.846069,185.270782,160.819595,88.075867,44.404999,271.989990,517.628967
2023-07-13,188.078842,335.464630,123.813499,134.300003,45.941093,310.969696,140.706253,307.727905,27.666576,146.331741,423.831451,30.414223,55.607273,138.836258,102.216766,49.821003,95.208893,140.087616,245.010208,185.439590,159.845154,88.388504,45.037998,277.899994,518.061951
2023-07-14,188.226913,337.990387,124.676414,134.679993,45.433483,306.465057,141.556900,305.396667,27.144388,147.308456,454.519684,30.633507,56.114056,139.861603,102.321007,49.992325,91.930222,136.592331,244.780380,183.156174,159.758896,86.581078,44.191002,281.380005,525.999390
2023-07-17,191.484268,338.470123,124.041626,133.559998,46.424706,308.201416,144.968918,306.342255,27.414806,146.571304,458.220764,30.245539,56.031116,138.873550,103.041382,50.053741,92.330940,136.467834,246.542374,184.959808,157.585800,83.591469,45.005001,290.380005,532.022522
2023-07-18,191.227631,351.941193,123.069603,132.830002,47.456905,309.620239,145.233582,315.770325,28.627026,146.562073,473.290314,30.566040,55.809986,139.134567,103.998726,49.963230,91.911995,136.743530,252.623108,182.365387,159.163879,83.972504,47.480000,293.339996,532.628723
2023-07-19,192.579956,347.623810,121.780197,135.360001,47.040226,313.549469,145.791214,318.841187,29.400984,146.267258,476.792755,30.734724,56.795887,140.085266,104.150375,49.979397,92.549530,137.579575,252.854050,182.294266,160.414291,85.037415,47.758999,291.260010,533.129028
2023-07-20,190.635376,339.586212,118.556656,129.960007,45.484440,300.164459,147.587021,328.493988,29.550180,155.149780,477.303833,31.013062,57.486958,141.221146,101.922920,50.903862,94.179741,139.100418,251.256561,184.773224,161.207657,84.226509,43.742001,262.899994,535.870911
2023-07-21,189.460754,336.551270,119.330299,130.000000,44.274387,291.968781,146.452820,329.523895,29.820597,156.817566,479.471466,31.544422,57.533028,143.444138,103.373123,51.191544,94.616905,141.137131,247.946121,185.341858,161.518097,85.174194,42.750000,260.019989,536.736816
2023-07-24,190.260300,337.863159,120.887520,128.800003,44.577156,289.339417,149.335571,336.049500,30.445360,157.637665,481.506653,31.637196,57.551441,143.903732,103.098267,51.492153,96.101410,143.920944,249.601349,185.981613,162.414963,84.607544,42.837002,269.059998,542.577148
2023-07-25,191.119049,343.609863,121.790115,129.130005,45.643322,292.177124,148.220276,332.089233,29.979120,158.844711,483.636444,31.257650,57.357952,144.241425,102.652771,51.450138,96.247139,144.579056,252.190002,186.301437,159.267365,83.659851,42.770000,265.279999,543.789490
2023-07-26,191.987671,330.677246,128.604156,128.149994,45.416500,296.245239,149.108719,334.766907,30.221563,159.148788,480.862976,31.384163,58.095085,144.391510,103.600632,51.634380,95.709785,143.494019,248.590912,185.039795,159.008682,83.884567,42.266998,264.350006,544.732239
2023-07-27,190.724243,323.775299,128.812439,128.250000,45.864155,309.282898,147.464172,331.911316,29.792618,160.042572,478.240967,30.872471,57.533028,142.675034,102.055618,51.446903,96.010345,141.999847,248.571625,174.510986,160.845474,83.396072,41.317001,255.710007,540.556702
2023-07-28,193.300522,331.264679,131.926880,132.210007,46.713478,322.945709,148.305359,330.712952,29.745998,160.770523,476.044952,30.761602,57.569881,146.708298,102.956085,51.689335,94.862808,141.297226,250.621414,173.427017,162.026901,84.148354,42.577999,266.440002,541.990173
2023-07-31,193.912491,328.866211,132.026093,133.679993,46.692501,316.119263,149.297775,333.184631,29.839247,154.366577,479.320038,30.753077,57.063107,146.605133,104.633804,51.673172,97.667900,145.557388,255.182999,172.485245,161.371490,86.844849,43.896999,267.429993,539.440491
2023-08-01,193.083328,329.277313,130.815994,131.690002,46.470676,320.197296,148.560516,334.916687,29.484909,155.619720,477.777130,30.369303,56.915680,146.558228,103.695419,51.430737,97.103233,144.347855,277.778595,171.907684,159.965866,86.981636,43.862000,261.070007,534.437439
2023-08-02,190.092484,320.622955,127.592476,128.210007,44.234421,311.862671,146.878143,328.718719,29.083939,156.559601,477.833862,30.147564,57.090744,146.877136,101.903969,51.466293,95.891937,142.062088,276.739258,171.392349,158.111816,84.314445,42.970001,254.110001,531.435669
2023-08-03,188.700684,319.800598,127.721413,128.910004,44.480232,310.751373,147.776062,330.647400,29.289083,157.232208,477.890717,29.849070,56.795887,147.261703,102.975037,51.479225,97.558609,142.008728,270.849762,169.268845,156.516479,83.523071,43.099998,259.320007,536.573364
2023-08-04,179.639267,320.897064,127.493294,139.570007,44.645103,308.310608,147.464172,330.703491,29.186516,155.757965,475.874481,29.866129,55.938984,145.648407,103.136177,51.181839,97.831825,141.688522,266.028412,168.113770,156.033569,84.314445,43.160000,253.860001,531.137268
2023-08-07,176.539810,323.178131,130.865570,142.220001,45.381523,314.095184,148.163574,332.894409,29.727350,159.498932,483.456604,30.428997,56.381256,147.186661,104.719109,51.876812,97.631462,142.204407,271.042236,168.460297,157.077011,84.832253,44.076000,251.449997,537.266174
2023-08-08,177.477570,319.203430,130.766418,139.940002,44.629124,310.205688,147.331848,326.059723,29.158539,159.572647,478.837311,30.394880,56.132481,147.346100,103.970284,51.928528,98.114166,141.990936,272.235535,166.727707,155.697250,86.102341,43.830002,249.699997,535.062866
2023-08-09,175.888351,315.463654,129.090164,137.850006,42.520760,302.833496,145.356445,320.844818,28.776226,159.471313,475.287598,30.565454,56.261482,147.158554,103.970284,52.012573,99.780800,142.177704,273.813782,168.140442,154.679672,85.477058,42.889999,242.190002,538.507324
2023-08-10,175.671188,316.148926,129.149704,138.559998,42.354897,303.359375,145.139069,318.700806,28.850821,158.641998,476.584503,30.463110,56.132481,146.426926,103.344704,51.986629,100.290825,143.040405,273.130493,168.613922,155.550629,89.648834,42.998001,245.339996,540.229553
2023-08-11,175.730484,314.269226,129.110016,138.410004,40.823086,299.291321,145.980225,319.009796,29.177189,160.190002,480.872467,30.736015,56.362827,147.280487,102.453712,52.291542,101.848198,145.993195,274.477753,170.338135,153.688492,86.971870,42.166000,242.649994,541.643799
2023-08-14,177.381180,317.235626,130.756516,140.570007,43.718822,303.805908,146.282715,316.210388,28.841496,159.812225,483.636444,30.761602,56.095623,146.126755,102.027184,51.902283,101.930161,145.886459,273.823364,169.301804,152.722580,86.766693,42.778000,239.759995,540.210266
2023-08-15,175.394424,315.101379,129.209213,137.669998,43.905678,299.598938,142.558762,311.032867,27.918343,159.351501,479.622955,30.181673,55.717842,145.188766,100.994034,51.636288,99.313278,141.626282,266.923431,167.774170,150.764709,85.056961,42.369999,232.960007,537.362305
2023-08-16,174.524643,314.336151,128.058640,135.070007,43.452030,291.998596,141.953873,308.130524,27.312239,158.844711,476.660156,30.258429,55.727058,143.706787,100.975075,51.662231,97.642136,141.083755,264.171143,166.603851,148.571945,84.363289,41.544998,225.600006,537.881958
2023-08-17,171.984406,310.882782,129.397659,133.979996,43.310143,282.870178,140.479431,306.641876,27.302910,160.337418,467.572937,31.136847,55.846840,142.675034,99.572250,50.504162,99.533646,143.445297,264.806305,166.148224,148.571945,83.943192,40.299999,219.220001,526.393982
2023-08-18,172.468750,310.490417,127.066788,133.220001,43.265182,281.044525,140.800766,304.216919,27.144388,158.936844,471.813660,31.264774,56.160122,143.078308,99.344749,51.230797,101.039497,144.477966,263.487885,166.684250,149.007004,83.982269,40.452999,215.490005,524.306213
2023-08-21,173.803085,315.788177,127.880112,134.679993,46.930317,287.642700,141.282806,301.529907,27.181686,154.200729,471.094208,31.563263,55.680984,142.356125,97.496429,51.094551,99.818283,143.993073,262.477448,167.014771,146.614059,83.904106,40.828999,231.279999,522.641724
2023-08-22,175.176987,316.357147,128.633942,134.250000,45.632332,285.360626,138.352783,298.468353,26.519632,152.975250,466.039520,31.418283,55.340069,142.412399,96.169441,50.932354,99.258171,142.807785,260.023438,166.175003,145.195679,83.816177,41.317001,233.190002,517.985046
2023-08-23,179.021942,320.811279,132.125244,135.520004,47.079201,291.948914,139.288467,301.782623,26.528954,151.602295,463.294434,31.264774,55.533558,143.744308,93.600746,51.285942,98.385887,142.996353,262.746887,167.130936,146.953415,83.855270,42.755001,236.860001,520.380676
2023-08-24,174.336823,313.914307,129.357986,131.839996,47.126160,284.517273,139.156189,299.563782,26.687479,152.118286,462.026031,30.838352,55.386139,143.078308,92.539139,50.893425,97.651306,141.820053,259.157318,165.415665,145.317490,80.572578,40.693001,230.039993,512.543762
2023-08-25,176.540985,316.867340,129.625763,133.259995,45.982056,283.276978,138.986038,299.741638,26.575577,154.299362,462.991577,31.025984,55.644131,144.016312,93.686035,51.195114,99.395905,142.879639,262.294525,166.434113,146.944687,81.442085,41.603001,238.589996,514.760803
2023-08-28,178.102707,317.573669,130.716827,133.139999,46.798416,287.999908,139.468063,305.190643,26.818022,152.480270,465.036163,30.881001,55.800766,144.241425,94.434853,51.487068,100.231483,143.858383,264.440552,167.845627,146.918594,82.223686,41.806000,238.820007,516.862183
2023-08-29,181.987167,322.194611,134.386688,134.910004,48.745895,295.669739,140.602295,311.351135,27.200336,152.498825,466.503326,30.829826,55.745487,144.325836,96.463264,51.918507,100.828300,143.633926,269.483215,169.310745,149.450790,82.458168,42.999001,257.179993,523.205078
2023-08-30,185.476273,322.567413,135.814972,135.070007,49.225525,292.802246,140.035187,310.199402,27.079119,151.960510,465.272797,30.616621,55.717842,144.485291,96.776070,52.291542,101.810791,143.831451,271.696625,168.453110,149.677017,82.340919,43.466999,256.899994,522.713379
2023-08-31,185.693741,321.556824,136.231552,138.009995,49.316448,293.586121,138.305542,309.378082,26.956886,150.057877,451.121399,30.173145,55.128143,144.766708,96.406410,52.748936,102.095436,144.657578,270.541840,167.899246,147.405899,81.754723,43.368000,258.079987,529.480347
2023-09-01,187.265335,322.439819,135.686020,138.119995,48.471115,294.072296,138.768677,309.085419,27.248360,148.944092,450.799622,30.514275,54.648998,144.926163,97.347931,52.411572,104.234856,147.530930,275.469025,168.301239,146.187668,79.761658,43.987999,245.009995,524.631653
2023-09-05,187.502533,327.237274,135.596786,137.270004,48.510082,297.812866,137.237503,305.639618,26.938082,149.129776,455.125397,30.173145,54.197510,142.984543,95.407822,51.989864,104.244034,149.470490,271.022980,165.898102,142.680908,79.322014,44.868000,256.489990,525.094360
2023-09-06,180.791183,326.579926,134.267654,135.360001,47.028114,296.840546,137.010666,303.166168,26.693613,146.651703,451.462189,29.311790,54.160652,142.703171,95.274673,52.379139,105.143883,149.623169,272.245148,164.834976,141.236435,79.116844,44.576000,251.919998,526.983765
2023-09-07,175.503174,323.666199,135.090897,137.850006,46.208687,296.344421,135.838654,303.949738,26.449150,148.526474,458.911743,29.235037,53.746017,144.063202,93.134850,53.027912,104.629677,149.632095,270.830505,164.486542,141.175537,78.716270,44.313999,251.490005,528.844116
2023-09-08,176.115982,327.943665,136.082779,138.229996,45.540154,295.570496,135.942642,307.310577,26.665411,149.018372,456.859222,29.209448,53.746017,143.444138,92.887566,53.125229,106.153908,150.143936,271.648499,164.843918,140.131332,79.703041,44.279999,248.500000,531.321472
2023-09-11,177.282303,331.544159,136.618378,143.100006,45.146431,305.165222,136.538086,306.489258,26.778236,150.967453,455.538300,28.945072,54.252804,145.151245,92.050674,53.310131,104.822502,147.046036,271.427185,166.353683,140.000793,80.621407,44.535999,273.579987,538.638062
2023-09-12,174.257767,325.490936,134.961975,141.229996,44.838642,299.311188,138.315002,312.389679,27.238958,151.821320,456.032440,29.124165,53.718376,142.599976,91.584671,53.368523,107.880142,149.784744,271.196198,169.033783,136.241714,81.754723,43.469002,267.480011,538.647400
2023-09-13,172.191986,329.699768,136.380325,144.850006,45.453224,302.684692,138.381149,316.241455,27.154337,152.201828,455.975433,29.064472,53.847378,143.594238,91.422997,53.381500,106.916039,149.237030,265.528015,171.160034,137.346786,81.559326,41.223999,271.299988,539.582520
2023-09-14,173.704254,332.289825,137.858215,144.720001,45.549152,309.292847,141.065430,325.294983,27.455217,151.969803,459.548492,29.124165,54.293163,145.170029,92.431076,53.605320,108.825897,150.161865,271.917938,172.919952,139.861557,82.536324,40.049000,276.040009,544.412048
2023-09-15,172.982727,323.970337,137.173813,140.389999,43.869328,297.971680,140.649551,323.378540,27.116726,149.844406,462.494324,29.055939,53.810223,143.950668,91.546623,53.407448,107.154747,149.506378,268.636383,172.455368,139.652725,83.611015,39.694000,274.390015,536.305176
2023-09-18,175.908417,322.832245,137.828430,139.979996,43.935276,300.194214,140.942535,324.114899,27.041508,150.791092,461.886078,28.689226,54.144562,144.494675,90.833336,53.011692,108.017876,150.152908,270.358948,173.723969,137.868912,83.063896,39.439999,265.279999,542.435852
2023-09-19,176.995682,322.429993,137.699493,137.630005,43.489590,302.694611,140.762924,322.764893,26.938082,150.540497,456.754700,28.987717,54.033127,144.072617,89.986916,52.998718,107.733215,150.134933,269.136841,174.519058,137.494751,80.054764,39.619999,266.500000,544.007080
2023-09-20,173.457138,314.699127,133.494019,135.289993,42.209484,297.336670,140.167526,317.865204,26.844055,151.199463,467.654236,28.672163,54.274590,143.950668,89.435310,53.170643,106.879288,149.676987,268.116699,173.706100,137.172775,80.660492,38.630001,262.589996,543.505981
2023-09-21,171.915207,313.482605,130.290314,129.330002,40.988335,293.427368,139.071152,311.766541,26.373932,150.039291,476.216125,28.015484,53.438744,142.703171,87.105270,52.525112,105.373436,148.330109,261.784546,171.017090,135.249680,80.826584,38.415001,255.699997,535.071350
2023-09-22,172.765213,311.010315,130.181244,129.119995,41.580921,296.751251,137.738434,309.548035,25.988428,148.962692,480.929443,27.879032,53.494461,142.177887,86.401527,52.664600,105.538712,149.308853,262.775757,169.542984,133.813919,79.380630,37.980999,244.880005,538.454834
2023-09-25,174.040314,311.530273,131.093719,131.270004,42.192493,298.487610,138.418961,310.444885,25.950821,148.739944,484.901520,28.126356,52.937229,141.314972,86.163757,52.898155,106.723190,151.490845,263.940155,171.401215,134.275085,79.146156,38.480000,246.990005,538.483643
2023-09-26,169.968048,306.232513,128.395889,125.980003,41.881718,296.632172,136.982315,305.705719,25.546513,147.589081,480.311798,27.631712,52.500725,140.058075,85.754814,52.713253,106.888481,150.673721,259.369019,167.854568,132.178024,78.208244,37.924999,244.119995,533.027710
2023-09-27,168.455750,306.870148,130.389526,125.980003,42.438324,295.421692,137.785690,303.940308,25.640539,145.816391,478.677307,27.375864,51.962067,138.200882,85.041534,52.460236,110.368477,153.583023,262.438904,167.845627,132.621811,78.061691,37.758999,240.500000,543.216736
2023-09-28,168.712738,307.704071,132.045914,125.980003,43.058887,301.593201,139.496445,307.008545,25.913212,145.602921,484.730469,27.367334,51.832047,137.262894,85.241249,52.726231,109.698181,153.178955,265.835968,167.157715,135.310608,78.286392,37.636002,246.380005,548.132812
2023-09-29,169.226715,309.774200,130.776337,127.120003,43.468609,297.872437,137.067368,305.469666,25.743965,144.554153,479.114410,28.288389,51.989929,136.812683,90.937950,51.879574,107.962776,151.410019,262.717987,165.040466,135.632568,79.185234,37.759998,250.220001,544.595154
2023-10-02,171.737305,315.709717,134.069305,129.460007,44.750706,304.430939,135.885925,300.683319,25.104595,143.997269,488.978180,28.945072,51.525570,136.184235,89.929848,51.934723,106.172279,149.542313,261.486176,163.137573,134.945129,79.790970,38.033001,251.600006,550.716187
2023-10-03,170.402939,307.458832,132.214508,124.720001,43.486588,298.596802,134.884064,288.995850,24.361803,144.173599,484.131836,28.910959,50.968342,136.465652,90.433899,51.607090,106.355919,149.892502,258.839813,161.824310,133.787811,77.709976,37.674999,246.529999,544.672241
2023-10-04,171.648331,312.923431,135.160339,127.000000,44.010227,303.200623,135.488968,291.337128,24.390007,144.340683,485.224609,28.407789,51.116932,136.915863,91.194725,52.226669,102.380081,146.399536,255.048172,163.039307,133.761734,77.495049,37.689999,261.160004,551.188660
2023-10-05,172.883865,313.315857,134.882614,125.959999,44.656780,302.416779,136.060242,293.130798,24.502842,145.844223,490.555603,28.544243,48.646526,134.880463,91.099632,51.603848,100.075371,147.171753,250.977463,160.823761,133.465866,78.950752,37.258999,260.049988,548.990845
2023-10-06,175.433990,321.066315,137.600296,127.959999,45.730026,312.973969,138.154968,295.000153,24.512239,146.308304,498.708832,28.254278,49.352352,135.152481,92.354996,50.737728,98.404243,145.672211,256.020111,164.969009,134.240311,81.031746,38.151001,260.529999,537.433044
2023-10-09,176.916626,323.577881,138.364044,128.259995,45.241364,315.881165,137.840714,295.122772,24.737902,147.143585,500.324432,28.313978,49.110886,134.467773,92.136253,50.552826,101.847511,149.703964,261.082031,166.630661,134.301208,82.751259,38.595001,259.670013,538.820984
2023-10-10,176.323563,322.174988,138.066498,129.479996,45.765999,319.334045,138.678604,297.161987,25.396074,146.976532,498.167206,28.288389,50.178913,135.799667,92.840027,51.123749,101.415955,149.542313,262.920105,166.469849,135.354126,83.034576,37.332001,263.619995,541.828796
2023-10-11,177.717224,326.128693,140.546112,131.830002,46.773293,325.267487,139.154694,295.509796,25.405478,144.953217,498.062744,28.237223,49.881725,134.130066,93.819580,51.328106,97.779861,144.657578,262.554382,167.416779,135.136581,82.897804,36.592999,262.989990,545.135010
2023-10-12,178.616684,324.892517,139.147583,132.330002,46.912189,321.635986,138.830948,292.517181,25.292645,145.092453,499.402618,28.075184,49.045876,134.430252,94.390205,51.561680,97.761497,144.774261,259.455658,164.325745,135.206177,82.409309,36.119999,258.869995,543.457764
2023-10-13,176.778229,321.527405,137.451523,129.789993,45.429226,312.239746,140.916138,291.997955,25.161013,145.575104,512.573242,27.384394,49.120171,135.715271,95.017899,51.847134,100.883392,147.315414,257.848572,163.986267,134.945129,82.409309,35.568001,251.119995,546.407471
2023-10-16,176.649734,326.344543,139.345993,132.550003,46.062794,318.649384,140.773331,296.803253,25.377268,146.206177,511.271332,28.373676,49.621681,137.009674,97.043594,52.294796,100.956848,148.518677,260.591248,166.371567,136.311310,83.738014,36.082001,253.919998,551.612793
2023-10-17,175.097900,325.775452,139.841934,131.470001,43.907299,321.477173,140.468643,292.054596,25.969627,144.869705,509.960083,27.930201,50.216061,137.187881,97.966095,52.362923,102.279083,150.485153,262.381165,166.451965,136.772461,84.216743,35.571999,254.850006,553.637085
2023-10-18,173.803085,323.862396,138.145828,128.130005,42.166515,314.501984,138.926193,285.068512,25.678148,141.751251,509.399414,26.787411,50.197487,140.724045,98.688896,52.401844,103.711472,151.679398,249.457001,163.905869,133.848724,82.731720,34.618999,242.679993,553.926208
2023-10-19,173.427505,325.049500,137.848282,128.399994,42.071583,310.374298,138.335831,282.453491,25.349062,141.370697,505.189636,26.599789,50.476105,139.932114,98.004135,52.152065,103.775757,151.841034,243.365402,162.833832,132.317230,81.334618,40.176998,220.110001,545.241089
2023-10-20,170.877396,320.487488,135.626526,125.169998,41.358078,306.246704,136.107834,283.265381,24.737902,142.001831,500.818512,26.139259,50.680424,139.743347,97.642754,51.500038,101.994446,149.802719,241.053543,161.985138,132.230240,80.748428,40.096001,211.990005,532.998779
2023-10-23,170.995987,323.087372,136.777069,126.559998,42.944973,311.565063,134.251175,282.481812,24.042120,140.507568,495.630066,26.301296,50.225357,139.837723,97.775894,52.229916,100.497757,144.280411,239.235001,161.270462,128.923599,81.188065,40.683998,212.080002,532.381897
2023-10-24,171.430923,324.274445,138.979004,128.559998,43.632488,310.116364,134.413055,282.444061,23.948093,140.359070,498.889435,25.951637,51.674156,141.489517,100.029854,52.956551,99.524452,140.661713,241.392105,162.110229,129.932999,80.660492,41.373001,216.520004,531.948059
2023-10-25,169.118011,334.222534,125.638512,121.389999,41.749809,297.197784,133.679871,280.159515,24.023314,140.674622,503.840271,26.207483,52.119949,142.150269,98.470146,52.797596,99.708107,139.961334,236.932816,159.099594,127.853287,78.735817,41.125000,212.419998,530.164795
2023-10-26,164.956757,321.684418,122.434822,119.570000,40.297821,286.104797,134.022659,280.376526,24.559258,138.289368,502.082336,26.574200,51.804188,141.395142,95.122505,52.476452,98.799072,138.955643,234.504837,157.286026,120.265465,77.944458,40.354000,205.759995,527.860962
2023-10-27,166.271362,323.568054,122.395142,127.739998,40.471699,294.419556,129.195343,273.692596,23.666021,135.133789,498.566284,25.678732,51.302677,138.903259,93.182404,52.281811,96.916748,129.617126,230.761383,158.125778,117.324326,77.504814,39.786999,207.300003,523.455627
2023-10-30,168.317352,330.926178,124.726006,132.710007,41.132244,300.303406,130.842545,284.001770,24.154949,136.460968,503.631317,26.053976,52.147820,140.885422,96.815353,52.881939,97.219757,131.179520,234.243698,160.582565,120.761467,78.823753,41.007999,197.360001,534.878540
2023-10-31,168.791824,331.710938,124.279671,133.089996,40.751507,298.924194,132.404053,286.626221,24.766108,137.676804,508.924286,26.062506,52.463577,141.612228,97.737862,53.008446,97.192207,130.856262,218.660324,163.718262,122.910751,79.712807,41.168999,200.839996,532.526428
2023-11-01,171.954742,339.520325,126.531181,137.000000,42.295429,309.421783,132.289780,289.977661,24.822523,138.001663,505.161163,26.019863,52.417141,141.215805,95.940392,53.482063,96.999382,129.284882,224.251389,164.370422,121.649033,79.204765,42.019001,205.660004,536.729187
2023-11-02,175.513046,341.727753,127.532967,138.070007,43.475594,308.449432,134.651077,296.208496,25.969627,139.440216,509.466003,26.011335,53.020809,142.943130,99.934746,53.692913,100.185570,133.577011,231.303070,166.550247,123.554688,81.373703,42.471001,218.509995,536.912720
2023-11-03,174.603683,346.122955,129.308365,138.600006,44.973553,312.150421,136.155472,309.293091,26.721825,140.461151,504.495972,26.659487,52.695759,141.649994,101.817787,53.413929,98.964348,132.544373,232.879776,168.837250,124.311722,83.112747,43.236000,219.960007,541.673828
2023-11-06,177.153839,349.782349,130.379578,139.740005,45.719032,313.341064,137.183762,305.790680,26.637201,140.795288,506.928680,26.591257,52.909374,142.471176,101.998482,53.485298,97.210571,131.996643,230.490509,167.506134,123.798347,82.086914,43.473999,219.270004,550.288025
2023-11-07,179.713852,353.706696,131.321838,142.710007,45.922886,316.337555,137.117081,305.828491,26.477358,140.052780,511.081299,26.650957,53.104401,142.140823,104.005165,53.735088,95.686348,129.670990,227.240372,166.710999,123.432869,82.643776,43.460999,222.179993,551.688354
2023-11-08,180.771408,356.326141,132.174850,142.080002,46.541454,317.290131,137.793137,306.404266,26.223492,139.542328,510.036072,26.284243,53.020809,141.593338,104.033699,53.297165,94.511047,127.866142,227.143646,164.933243,123.519890,82.555862,43.665001,222.110001,547.931702
2023-11-09,180.297012,353.863647,130.617645,140.600006,46.917187,318.054047,137.383728,302.835785,25.885002,136.822952,512.193176,25.653280,52.621452,141.914291,101.760719,53.173882,94.538589,127.453087,226.495499,165.059036,121.779549,88.261490,43.514999,209.979996,543.962524
2023-11-10,184.483490,362.673645,132.968338,143.559998,48.301224,326.210022,139.421249,307.301178,26.026041,136.665146,514.293274,25.480415,52.677185,142.914810,100.914307,53.910252,95.263969,128.360001,231.844757,167.781876,121.585869,86.239113,44.723999,214.649994,557.337830
2023-11-13,182.899948,359.740265,132.551727,142.589996,48.586021,326.626801,138.802383,308.622833,26.044846,137.017838,515.585571,25.048248,52.872215,143.905899,99.097824,54.393589,96.264824,129.302841,233.769714,167.602142,121.638695,87.382210,44.462002,223.710007,558.409729
2023-11-14,185.512817,363.262299,134.327194,145.800003,49.621300,333.691345,141.335068,319.772247,27.474018,137.045700,513.580566,25.290262,53.030098,143.584976,100.571938,54.383858,96.635460,130.245667,239.757370,170.954025,126.040482,88.974709,44.865002,237.410004,570.548950
2023-11-15,186.076935,363.409760,135.269455,143.199997,48.853840,330.119385,142.572830,318.714844,27.850122,138.103729,511.632538,26.094090,53.132259,142.924240,102.540581,55.074810,96.051712,130.703613,242.881760,170.333954,129.561905,91.768898,46.194000,242.839996,576.323914
2023-11-16,187.759476,369.799713,137.570572,142.830002,49.445423,331.587891,144.201019,317.836884,27.774900,139.310303,512.972351,25.731070,53.076538,144.255127,102.340866,50.617695,94.939781,128.634888,240.095901,171.376389,129.333008,92.335548,46.695000,233.589996,558.747864
2023-11-17,187.739670,363.586731,135.824890,145.179993,49.263554,332.431244,145.505432,320.215942,28.188610,139.022568,509.618011,25.860720,53.178696,142.593887,100.771652,50.393871,97.256287,131.075623,244.797028,171.825699,130.274994,91.983833,46.591000,234.300003,557.366760
2023-11-20,189.481552,371.048218,136.796906,146.130005,50.373775,337.322815,145.952911,320.461426,28.216816,140.248123,508.487152,25.912575,53.308716,141.838776,101.114029,50.377644,96.830055,131.003021,242.262680,172.355881,131.674759,92.843590,47.446999,235.600006,560.891724
2023-11-21,188.679886,366.752258,137.491196,143.899994,49.909103,334.356110,145.648254,316.231995,27.887730,141.380127,512.753845,26.189167,53.893814,141.215805,101.332779,50.559311,96.792992,130.694550,241.256683,171.852646,131.850815,92.276924,47.494999,241.199997,564.271606
2023-11-22,189.343018,371.451233,138.879807,146.710007,48.681957,338.831024,145.991028,319.696747,27.859518,141.099487,516.716492,26.206451,54.256020,142.546677,102.635681,50.173290,96.376022,130.957672,237.967804,172.814163,132.713577,92.882668,47.799999,234.210007,568.887817
2023-11-24,188.016800,371.038361,137.094467,146.740005,47.742611,335.596466,146.190979,320.178162,27.953545,142.671234,519.890381,26.362032,54.395329,142.886505,102.369392,50.624191,96.894920,131.474854,239.273697,173.802658,133.840424,93.849884,47.956001,235.449997,571.089722
2023-11-27,187.838638,372.198364,136.925842,147.729996,48.208290,332.093933,145.857742,318.818665,27.793705,141.529846,516.554871,26.050873,54.293163,142.754349,102.673729,50.854507,96.329681,130.984894,239.302734,173.407272,131.692368,92.980370,47.917000,236.080002,574.508301
2023-11-28,188.442337,376.219116,137.491196,147.029999,47.787582,336.350525,146.190979,318.762054,27.765499,141.857300,513.647217,25.661922,54.404610,143.745438,103.425041,51.461113,96.274094,132.028305,239.409103,174.575470,132.704773,90.371796,47.900002,246.720001,573.639099
2023-11-29,187.422974,372.434326,135.289291,146.320007,48.106361,329.613403,146.933624,323.863770,28.498890,142.306351,508.373047,25.999012,54.079556,142.650513,104.965721,50.630680,94.828590,130.576599,241.295395,174.566498,134.069305,90.371796,47.719002,244.139999,567.709717
2023-11-30,187.997009,372.493317,132.829483,146.089996,46.737328,324.602661,148.609390,325.082123,28.896946,144.692001,525.468384,26.336102,54.706757,144.906433,104.870621,50.504162,95.199226,130.295303,242.523849,176.058182,133.470657,90.557426,47.396999,240.080002,572.422363
2023-12-01,189.273727,368.167847,132.234375,147.029999,46.732327,322.290833,149.332993,331.640106,29.342386,148.172256,521.721069,24.987749,54.893974,144.094681,108.286774,50.066238,95.430893,131.393188,248.366425,177.729614,136.375854,90.449959,46.574001,238.830002,575.812073
2023-12-04,187.482361,362.888794,129.566284,144.839996,45.478195,317.528168,150.427994,332.553864,29.209703,148.640030,522.789062,25.307549,54.828457,143.528336,109.880356,50.053268,94.911980,131.447632,246.422119,178.250824,137.264999,89.893074,45.389999,235.580002,578.545227
2023-12-05,191.431320,366.211517,131.311935,146.880005,46.537560,315.811676,150.408936,325.282013,28.982243,148.331284,524.677002,25.143326,54.912704,138.525711,110.128456,50.517143,93.068039,129.623856,246.847748,176.983765,135.715591,88.701149,45.514999,238.720001,584.600037
2023-12-06,190.342636,362.554535,130.359726,144.520004,45.475197,314.978210,148.828354,325.491455,28.934856,146.525665,523.980957,24.884027,54.856537,138.421890,110.796417,49.968918,91.835663,129.324417,247.602234,177.738617,136.710358,89.394798,44.673000,239.369995,586.608887
2023-12-07,192.272583,364.668091,137.322586,146.880005,46.567535,324.046997,149.285416,328.013672,29.058062,145.384323,522.779541,24.745731,54.987598,138.280304,109.555908,49.640072,91.196297,129.224640,248.995178,177.738617,137.775589,90.225258,45.200001,242.639999,590.008240
