Date,AAPL,MSFT,AMZN,GOOGL,META,BRK-B,TSLA,NVDA,JPM,V,JNJ,WMT,PG,MA,XOM,UNH,HD,CVX,LLY,BAC,ABBV,KO,AVGO,PEP,COST,ORCL,TMO,CSCO,PFE,ABT,ADBE,NKE,DIS,MCD,WFC,DHR,PM,AMD,TXN,VZ,NEE,HON,RTX,AMGN,INTC,COP,LOW,IBM,GE,CAT
2023-09-13,172.191986,329.699829,144.850006,135.589355,302.684662,367.820007,271.299988,45.453217,137.676559,243.195175,152.201813,53.381500,142.521011,409.625214,106.916031,455.975494,306.233978,149.237030,588.520081,27.154335,137.253937,53.847374,82.401405,164.676331,538.800720,108.336090,506.527191,52.190948,29.064466,97.159790,553.559998,91.422981,81.559326,265.747131,39.735336,220.479553,84.460007,107.709999,152.381073,28.159716,63.528648,171.160034,71.706841,238.276855,38.073223,112.972130,216.831909,135.555725,89.307129,265.023499
2023-09-14,173.704269,332.289825,144.720001,136.967987,309.292877,369.500000,276.040009,45.549152,140.347168,236.983566,151.969803,53.605328,144.085052,406.712738,108.825897,459.548462,309.757935,150.161896,581.375793,27.455214,139.505753,54.293159,84.208969,166.096939,543.623230,110.099075,511.577148,52.274418,29.124168,97.121941,552.159973,92.431076,82.536324,268.567078,40.487724,221.379120,85.399925,106.629997,153.947906,28.309418,64.317764,172.919922,71.649887,242.973282,38.033875,114.994942,218.774506,136.295700,90.918762,271.401245
2023-09-15,172.982697,323.970276,140.389999,136.273697,297.971649,367.859985,274.390015,43.869328,139.933426,236.561569,149.844421,53.407448,142.874802,407.667114,107.154755,462.494293,302.024048,149.506378,565.701721,27.116722,138.125580,53.810223,82.280647,164.822998,535.528076,110.341232,511.467957,51.968395,29.055939,96.260933,528.890015,91.546616,83.611015,262.408386,40.393677,222.924973,84.938835,101.489998,150.767853,28.101498,63.723614,172.455368,71.934601,241.509735,37.256878,114.135925,208.492981,135.037750,90.792961,268.125916
2023-09-18,175.908417,322.832245,139.979996,137.077057,300.194214,370.429993,265.279999,43.935280,140.224915,240.084473,150.791092,53.011688,143.414764,410.441925,108.017876,461.886108,298.133667,150.152893,561.397583,27.041506,139.778137,54.144566,82.118340,164.401428,541.650024,108.694496,503.729401,52.033306,28.689224,95.560799,532.419983,90.833344,83.063889,261.927429,40.845112,221.632385,85.976295,102.370003,150.962555,27.885267,63.352264,173.723938,71.346207,243.760666,37.365070,114.976456,206.313461,134.205246,91.642006,269.845215
2023-09-19,176.995682,322.430023,137.630005,136.908417,302.694611,370.480011,266.500000,43.489586,140.046234,239.005020,150.540482,52.998714,142.995834,406.899597,107.733223,456.754639,295.643402,150.134933,565.013916,26.938078,139.369553,54.033119,82.041046,163.429932,543.218811,109.236946,504.731415,51.782917,28.987717,95.248558,541.690002,89.986938,80.054764,262.314117,40.647610,222.907516,86.295509,101.610001,151.249985,27.777159,62.748814,174.519073,71.251328,244.835175,35.742210,113.757233,206.104965,135.527969,91.359009,268.625397
2023-09-20,173.457138,314.699158,135.289993,132.643692,297.336670,366.820007,262.589996,42.209484,139.453812,237.336823,151.199463,53.170643,142.874802,403.937958,106.879288,467.654297,292.119446,149.677002,559.785828,26.844051,139.478546,54.274586,80.678230,163.484924,542.718445,109.333817,500.911743,51.467625,28.672167,94.879570,535.780029,89.435318,80.660492,261.436951,40.318439,222.235031,86.641342,100.339996,150.285782,27.943485,62.525993,173.706085,70.634460,251.458405,34.119350,111.919144,203.650665,138.589645,90.289848,267.607208
2023-09-21,171.915222,313.482635,129.330002,129.370728,293.427338,363.279999,255.699997,40.988335,138.363037,232.185013,150.039307,52.525108,141.636612,396.892670,105.373436,476.216125,288.266632,148.330093,540.613403,26.373928,139.315079,53.438732,78.520836,160.735413,534.296021,106.001595,497.637787,49.464558,28.015486,93.602272,513.880005,87.105278,80.826584,255.797012,39.801178,218.016678,85.054108,96.110001,148.709671,27.685675,62.117523,171.017075,68.935745,249.559448,34.080009,109.979485,199.575958,136.323425,88.827576,261.287109
2023-09-22,172.765274,311.010345,129.119995,129.182312,296.751251,360.160004,244.880005,41.580925,137.037125,230.683609,148.962692,52.664604,141.115265,395.770996,105.538712,480.929413,287.298798,149.308838,541.016357,25.988430,138.688583,53.494453,80.533493,160.634628,537.674683,105.614105,498.828308,49.677849,27.879032,92.864281,512.900024,86.401512,79.380646,256.740173,38.776051,216.916275,84.176254,96.199997,148.626221,27.677357,62.850941,169.543015,67.929802,247.975464,33.617741,110.062622,199.462250,135.888733,87.459679,262.276398
2023-09-25,174.040314,311.530273,131.270004,130.035248,298.487579,361.709991,246.990005,42.192493,137.714172,228.995789,148.739960,52.898163,140.258804,396.036591,106.723198,484.901550,288.012909,151.490860,542.736023,25.950817,140.422836,52.937222,81.000740,159.773117,537.703552,104.906998,501.675720,49.594387,28.126354,92.220901,511.600006,86.163742,79.146156,254.438950,39.086411,220.121445,83.103340,97.379997,149.173233,27.577559,62.637421,171.401215,68.375832,247.197311,33.725933,111.826782,201.366928,135.490967,87.892365,263.438599
2023-09-26,169.968033,306.232513,125.980003,127.516083,296.632202,359.420013,244.119995,41.881710,136.284821,225.355148,147.589096,52.713257,139.011353,389.040710,106.888474,480.311737,284.301086,150.673721,540.495483,25.546516,139.750931,52.500725,79.281433,158.114243,532.255432,101.594131,497.637787,48.880337,27.631712,91.047684,506.299988,85.754814,78.208252,252.496094,38.230579,215.938110,81.889420,95.959999,146.447510,27.436176,60.659977,167.854523,68.575119,249.216705,33.273502,110.967796,197.614380,132.494034,86.484138,258.876221
2023-09-27,168.455765,306.870209,125.980003,129.469925,295.421661,357.779999,240.500000,42.438324,137.084122,225.207947,145.816391,52.460228,137.168030,389.139069,110.368469,478.677307,283.624481,153.583023,540.249756,25.640537,139.042679,51.962067,79.341644,155.410568,542.429688,101.342293,494.363770,49.334736,27.375860,90.385384,502.600006,85.041542,78.061684,248.648117,38.428070,216.104019,81.215027,98.070000,146.614380,26.945505,55.665321,167.845627,69.163506,249.161102,34.040672,114.263222,196.117203,132.429276,87.239403,261.940216
2023-09-28,168.712738,307.704132,125.980003,131.225418,301.593262,357.059998,246.380005,43.058887,138.786179,227.327591,145.602936,52.726223,136.237045,393.035522,109.698196,484.730530,285.193787,153.178955,535.031616,25.913210,138.243637,51.832047,80.817146,155.346451,547.338623,102.824364,499.056488,49.965324,27.367334,92.835907,504.670013,85.241249,78.286400,250.487167,38.475090,215.885696,83.669823,102.760002,147.495132,27.070250,52.991604,167.157730,68.328384,250.865540,34.601295,113.919754,196.894211,130.958588,88.380150,265.330811
2023-09-29,169.226730,309.774200,127.120003,129.787323,297.872467,350.299988,250.220001,43.468609,136.369461,225.708405,144.554153,51.879574,135.790192,389.562164,107.962776,479.114441,283.943970,151.410004,527.838196,25.743967,135.347092,51.989929,80.679199,155.291397,543.806091,102.601555,502.181702,49.854042,28.288389,91.634300,509.899994,90.937965,79.185242,248.459442,38.428070,216.680466,83.247200,102.820000,147.420959,26.953819,53.186562,165.040451,68.299919,248.957382,34.965202,111.209152,196.951065,129.774628,86.971901,262.218781
2023-10-02,171.737320,315.709686,129.460007,133.070175,304.431000,348.079987,251.600006,44.750706,135.194061,226.944870,143.997269,51.934727,135.166428,389.503113,106.172279,488.978180,281.754425,149.542313,528.978210,25.104593,134.611633,51.525566,81.103683,155.043961,549.918213,103.366806,491.883453,50.438271,28.945072,90.574615,521.130005,89.929863,79.790970,243.093002,37.252472,210.565796,82.195152,103.269997,148.292465,26.413250,48.414722,163.137558,67.702034,246.687836,34.876686,108.702774,194.961105,130.237106,85.587280,260.989349
2023-10-03,170.402939,307.458832,124.720001,131.344452,298.596832,343.040009,246.529999,43.486584,134.197281,224.530869,144.173615,51.607090,135.445740,384.789917,106.355904,484.131836,274.340118,149.892532,516.104797,24.361803,133.867050,50.968334,79.149307,153.696716,543.883118,101.245407,495.673370,50.111359,28.910957,90.631371,507.029999,90.433899,77.709984,240.018372,36.368412,212.496704,81.170059,100.080002,145.789246,26.596212,48.999596,161.824341,66.980789,241.778366,35.102901,109.166916,189.673462,129.857864,84.776962,258.347931
2023-10-04,171.648346,312.923401,127.000000,134.131409,303.200653,343.690002,261.160004,44.010227,134.799103,226.895828,144.340668,52.226673,135.892593,387.446655,102.380081,485.224609,274.763000,146.399521,522.266418,24.390013,134.103149,51.116932,80.021591,154.805695,550.390076,103.725212,498.490997,49.924553,28.407787,90.498924,518.419983,91.194748,77.495033,241.263306,36.650566,212.861237,82.123222,104.070000,146.456787,26.230286,46.994305,163.039322,66.544243,245.881927,35.338955,105.203117,189.133316,130.486832,85.634491,254.563538
2023-10-05,172.883881,313.315826,125.959999,133.962799,302.416809,345.059998,260.049988,44.656773,135.367493,229.113510,145.844223,51.603848,133.872391,388.441895,100.075378,490.555634,274.114594,147.171753,532.112976,24.502842,133.885193,48.646523,80.026459,146.731339,548.195374,104.955414,494.095856,49.569611,28.544243,91.019287,516.440002,91.099625,78.950760,237.886902,36.960918,213.649323,82.707695,102.910004,143.805237,26.463146,45.908115,160.823761,65.841980,245.548477,35.299610,105.286659,189.332306,130.903076,85.532219,250.500565
2023-10-06,175.433990,321.066345,127.959999,136.452225,312.973969,346.339996,260.529999,45.730030,137.451508,230.644348,146.308273,50.737724,134.142365,392.156769,98.404243,498.708893,275.167084,145.672195,555.442261,24.512241,134.602554,49.352352,82.105164,146.905457,536.654236,106.514992,494.621704,49.924553,28.254278,91.662666,526.679993,92.354996,81.031754,234.104919,37.327709,214.003983,82.878532,107.239998,145.557480,26.204079,46.641525,164.968979,66.212090,247.762375,35.594673,107.059692,189.085892,131.374817,87.695694,255.533661
2023-10-09,176.916641,323.577850,128.259995,137.285339,315.881134,345.450012,259.670013,45.241367,137.138916,230.055588,147.143570,50.552822,133.462784,388.973938,101.847527,500.324402,277.553894,149.703949,561.869141,24.737904,135.392517,49.110893,83.136734,147.886124,538.040344,106.863708,492.220825,50.363548,28.313978,91.549141,529.289978,92.136253,82.751251,235.708267,37.337109,215.127075,83.004402,106.970001,145.297897,26.713722,45.787422,166.630630,69.267891,251.532486,35.466816,113.084290,190.223038,131.532074,86.743767,260.585907
2023-10-10,176.323563,322.174988,129.479996,136.928299,319.334045,348.559998,263.619995,45.765995,137.972519,232.175171,146.976547,51.123745,134.784744,394.521698,101.415955,498.167236,281.181213,149.542313,569.288635,25.396078,135.192764,50.178917,83.382500,150.672241,541.043518,106.272804,492.240601,50.316845,28.288389,92.306046,532.719971,92.840027,83.034584,237.217300,37.449966,215.462006,84.569008,109.010002,146.169357,26.977036,47.885555,166.469818,69.609528,251.263824,35.830730,111.756836,192.127716,131.448837,87.703552,262.420532
2023-10-11,177.717209,326.128662,131.830002,139.397888,325.267517,348.429993,262.989990,46.773296,138.446167,231.272369,144.953247,51.328114,133.127655,393.969879,97.779869,498.062714,280.081757,144.657562,594.809448,25.405478,135.601349,49.881733,84.951248,149.040894,544.345093,106.593643,488.748383,50.120697,28.237223,87.651009,549.909973,93.819588,82.897804,236.651413,37.327709,213.479385,83.759743,108.309998,145.863419,26.722214,49.705162,167.416794,69.571571,262.703918,36.273327,111.431938,192.639450,132.484772,89.103928,262.055481
2023-10-12,178.616699,324.892548,132.330002,137.830826,321.635925,345.660004,258.869995,46.912193,138.124054,232.351837,145.092453,51.561668,133.425552,394.058563,97.761497,499.402527,275.354950,144.774277,599.939148,25.292646,136.004913,49.045879,87.966347,144.880005,542.670288,106.078369,478.757690,50.298161,28.075186,85.805328,559.630005,94.390221,82.409309,232.190399,37.374737,206.634033,82.608780,108.790001,143.703232,26.255043,49.203842,164.325745,69.562088,264.037781,36.233982,112.425194,186.584229,130.644073,87.585556,258.962646
2023-10-13,176.778229,321.527496,129.789993,136.234024,312.239685,345.089996,251.119995,45.429230,140.198639,233.225189,145.575104,51.847137,134.700943,392.215881,100.883408,512.573364,274.321350,147.315445,598.661499,25.161013,135.693069,49.120174,85.788559,146.639694,545.615662,105.242271,479.045441,50.223442,27.384394,86.452278,548.760010,95.017899,82.409309,234.189804,38.522121,206.574829,82.959457,105.089996,141.617249,26.051188,50.587120,163.986267,69.514641,263.167084,35.378296,115.906303,185.494476,128.072647,86.051445,257.358612
2023-10-16,176.649734,326.344513,132.550003,137.959747,318.649384,346.230011,253.919998,46.062798,140.056564,235.580307,146.206161,52.294788,135.985687,395.300201,100.956856,511.271332,279.405121,148.518646,605.972839,25.377272,135.023590,49.621689,87.672043,147.629486,550.813416,105.689484,484.690643,50.587723,28.373674,87.698578,550.739990,97.043594,83.738022,235.727127,39.171047,207.580948,83.732765,106.459999,143.054245,26.543842,50.484997,166.371536,70.207420,265.742218,35.958591,116.324020,187.863480,128.766388,85.862625,260.096100
2023-10-17,175.097900,325.775421,131.470001,138.574677,321.477234,345.390015,254.850006,43.907303,139.753387,236.689163,144.869720,52.362919,136.162567,395.901306,102.279076,509.959961,278.098969,150.485153,597.786865,25.969625,136.811905,50.216064,85.907059,146.978790,552.834900,106.010315,480.950256,50.382229,27.930201,87.660515,560.090027,97.966087,84.216736,236.858887,39.481411,209.050629,83.975548,105.139999,143.017151,26.764688,50.290043,166.451965,70.122002,263.463501,35.466816,116.463272,187.768753,129.793091,86.554955,261.882568
2023-10-18,173.803085,323.862366,128.130005,136.829117,314.501953,340.890015,242.679993,42.166515,138.218811,233.028931,141.751221,52.401840,139.672318,387.466309,103.711472,509.399353,272.742584,151.679398,596.735352,25.678148,136.903641,50.197487,86.162514,148.500168,553.123535,105.242271,463.578308,50.223442,26.787411,90.914261,557.869995,98.688881,82.731720,241.470825,39.058201,202.007950,83.813683,102.169998,140.754990,26.373959,49.426647,163.905853,70.454155,262.685364,35.053722,117.512253,183.324478,129.469345,84.627480,248.982971
2023-10-19,173.427505,325.049500,128.399994,136.620819,310.374329,338.660004,220.110001,42.071587,137.631485,229.437332,141.370712,52.152061,138.886292,382.204346,103.775757,505.189697,269.481781,151.841034,580.579834,25.349062,133.455368,50.476109,84.297516,147.152924,544.450989,105.329765,465.969299,49.803120,26.599787,90.800102,555.739990,98.004135,81.334618,243.687210,38.729027,204.473907,81.583702,102.400002,139.939117,26.824141,48.637535,162.833817,70.122002,259.924896,35.083229,117.317299,180.481628,127.656387,84.139717,242.903000
2023-10-20,170.877396,320.487549,125.169998,134.488464,306.246704,335.859985,211.990005,41.358082,135.414825,229.015411,142.001816,51.500038,138.698929,378.794830,101.994431,500.818451,269.143494,149.802719,574.526428,24.737904,134.106491,50.680428,82.918190,146.639694,532.226562,99.020096,460.701111,49.438850,26.139257,92.074944,540.960022,97.642754,80.748436,243.432541,37.873188,203.023911,83.229218,101.809998,137.037247,26.815647,48.238331,161.985138,68.850334,258.266815,34.345566,115.163651,180.519516,126.870163,83.455269,240.595505
2023-10-23,170.996002,323.087372,126.559998,135.381073,311.565002,336.839996,212.080002,42.944969,133.567627,227.199997,140.507568,52.229912,138.792603,378.065674,100.497749,495.629974,267.884308,144.280411,566.674683,24.042122,132.730835,50.225357,83.752602,146.713013,531.610535,100.779808,458.171204,48.756992,26.301294,91.123566,540.409973,97.775879,81.188065,240.263611,37.130203,201.268204,81.754547,100.010002,135.655853,26.662754,47.829842,161.270432,69.400742,252.940491,33.293171,112.638718,178.510605,126.148705,83.935165,238.780441
2023-10-24,171.430893,324.274445,128.559998,137.672134,310.116394,338.630005,216.520004,43.632488,133.728668,230.261673,140.359055,52.956543,140.432068,381.258392,99.524467,498.889496,266.230347,140.661697,582.181580,23.948095,134.179840,51.674164,85.587486,148.646790,531.177368,100.332581,454.649231,49.513569,25.951635,90.200722,539.559998,100.029839,80.660492,242.640289,36.942112,194.156494,81.673607,101.669998,136.212128,29.134516,51.171993,162.110199,74.383034,255.775024,34.020996,111.348389,177.519318,127.452896,89.387138,240.933426
2023-10-25,169.118011,334.222534,121.389999,124.580345,297.197784,336.899994,212.419998,41.749809,132.999252,232.420532,140.674622,52.797604,141.087875,380.667114,99.708099,503.840363,263.993835,139.961334,576.314941,24.023310,133.216919,52.119942,82.529640,148.793472,529.396606,98.611763,429.766815,48.943806,26.207485,89.021004,521.140015,98.470146,78.735825,243.357086,36.706989,190.023575,80.954247,96.059998,131.455994,28.616381,52.416012,159.099548,74.411514,252.106827,32.289951,111.775414,177.376328,126.796173,87.483276,236.482590
2023-10-26,164.956772,321.684387,119.570000,121.277641,286.104797,336.160004,205.759995,40.297821,133.340256,226.954697,138.289352,52.476444,140.338379,359.264374,98.799065,502.082336,261.240509,138.955643,558.272583,24.559252,133.161880,51.804192,80.307167,147.931961,527.096069,97.610382,436.691803,47.981735,26.574205,89.411095,514.280029,95.122505,77.944458,241.282211,37.290089,191.039536,80.666512,93.669998,133.514221,29.278921,53.446510,157.286041,75.113762,249.837311,31.985048,109.825996,176.079987,132.974991,85.595139,234.059219
2023-10-27,166.271347,323.568085,127.739998,121.168549,294.419525,331.709991,207.300003,40.471699,128.537521,224.982269,135.133774,52.281818,137.865143,358.761780,96.916748,498.566406,259.793304,129.617081,550.538574,23.666019,127.411697,51.302670,81.434921,146.291412,522.697205,98.183998,428.010712,48.159203,25.678730,88.336006,508.119995,93.182404,77.504807,241.216156,36.453060,185.318634,78.652328,96.430000,132.689056,28.404032,52.211769,158.125793,75.123260,242.297119,34.955372,109.352570,175.021988,131.828064,83.667679,230.322861
2023-10-30,168.317398,330.926117,132.710007,123.439766,300.303345,337.410004,197.360001,41.132240,130.176315,228.721024,136.460983,52.881935,139.832474,366.980042,97.219742,503.631226,264.510742,131.179504,555.923950,24.154949,130.126297,52.147816,81.715637,148.729279,534.103516,98.825638,430.689453,48.168552,26.053976,88.478729,526.940002,96.815346,78.823746,245.356552,37.083187,182.576553,80.378777,96.180000,131.454056,29.406321,53.103016,160.582550,74.563339,243.797714,35.102901,109.668182,178.929993,131.929825,86.389740,233.798584
2023-10-31,168.791824,331.710938,133.089996,123.062889,298.924164,341.329987,200.839996,40.751507,131.729889,230.703262,137.676804,53.008450,140.553879,370.852631,97.192207,508.924316,267.527191,130.856247,544.347656,24.766109,129.475159,52.463581,81.727303,149.645782,531.754944,100.527039,441.265411,48.691608,26.062502,89.953369,532.059998,97.737846,79.712807,247.261658,37.402946,189.402191,80.171974,98.500000,132.866821,29.839520,54.124214,163.718262,77.239532,236.859619,35.899582,110.280861,181.646561,133.789001,85.461411,218.244843
2023-11-01,171.954758,339.520325,137.000000,125.413467,309.421844,343.750000,205.660004,42.295433,131.616211,234.118164,138.001648,53.482059,140.160385,372.301178,96.999374,505.161194,269.350220,129.284866,544.868469,24.822523,130.658203,52.417137,82.851173,151.103012,535.951599,102.811722,437.634308,48.747658,26.019863,90.391006,544.500000,95.940392,79.204773,247.073044,37.252472,187.409744,80.037094,108.040001,133.952164,30.068859,54.244907,164.370422,77.960777,241.620865,36.676579,108.303596,182.332825,134.491974,84.375725,223.825256
2023-11-02,175.513062,341.727783,138.070007,126.444939,308.449402,349.019989,218.509995,43.475594,133.965454,238.700821,139.440247,53.692913,141.874817,377.100037,100.185570,509.465851,276.773987,133.576996,570.251587,25.969625,131.382721,53.020805,84.634575,152.899353,536.134827,103.900620,444.043457,49.270718,26.011335,91.294807,558.710022,99.934753,81.373695,251.675522,38.438549,190.349091,81.772522,107.830002,137.825623,30.493561,55.618912,166.550217,78.558655,246.947220,37.079838,113.269943,185.220978,135.981216,84.792702,230.863541
2023-11-03,174.603714,346.122894,138.600006,128.041733,312.150482,351.809998,219.960007,44.973549,135.462204,239.044296,140.461136,53.413929,140.591339,380.410889,98.964348,504.496002,277.788818,132.544388,557.987549,26.721823,129.695282,52.695763,85.739983,152.862717,540.888916,105.047813,451.156891,49.513569,26.659485,91.180641,563.659973,101.817795,83.112740,252.637558,39.491791,195.172440,82.294052,112.250000,140.557602,30.595493,55.126873,168.837250,78.501724,249.976257,37.512600,111.162743,185.811920,136.804443,85.689552,232.437241
2023-11-06,177.153824,349.782410,139.740005,129.182312,313.341034,346.630005,219.270004,45.719032,136.485275,238.936340,140.795273,53.485298,141.406372,380.519318,97.210556,506.928680,276.811584,131.996628,584.893799,26.637201,129.493500,52.909363,85.560295,152.780212,549.490662,106.078369,451.434723,49.775101,26.591261,90.381485,565.450012,101.998482,82.086899,253.618378,39.226109,192.854507,81.799515,111.750000,138.003372,30.272717,54.811218,167.506119,78.198036,252.727448,37.448460,109.974518,185.135147,137.794174,87.939560,230.052551
2023-11-07,179.713821,353.706696,142.710007,129.896393,316.337555,346.170013,222.179993,45.922890,136.418976,240.192413,140.052780,53.735081,141.078461,383.189758,95.686363,511.081390,276.999512,129.670990,589.551819,26.477358,130.373917,53.104397,87.210625,153.220154,550.888977,105.961700,455.621429,49.625656,26.650957,90.191216,585.200012,104.005165,82.643791,253.392014,38.941452,195.547272,82.078255,113.449997,137.151978,30.527542,54.272766,166.711029,78.454254,251.134201,38.257626,106.985413,185.468781,137.664673,87.955315,226.808563
2023-11-08,180.771423,356.326111,142.080002,130.759277,317.290039,346.299988,222.110001,46.541458,137.091522,239.858047,139.542328,53.297157,140.535141,384.007568,94.511047,510.036163,278.080200,127.866142,608.419800,26.223490,130.254700,53.020805,88.503502,153.412613,547.137695,109.208908,450.730347,49.504234,26.284241,90.134125,585.309998,104.033707,82.555862,252.279114,38.884518,194.136749,81.107124,113.589996,135.870163,30.383142,53.381523,164.933243,78.957237,253.125763,37.418854,106.242805,185.564102,136.924698,89.568092,226.712021
2023-11-09,180.297012,353.863647,140.600006,129.172394,318.054047,348.179993,209.979996,46.917187,136.684219,237.625748,136.822937,53.173885,140.853653,382.292969,94.538597,512.193115,270.515472,127.453079,581.090759,25.885002,126.595482,52.621464,88.527786,152.285324,543.174316,109.063072,440.769409,48.570187,25.653280,89.001984,577.739990,101.760727,88.261482,251.732056,38.334175,192.854507,80.747459,113.489998,134.045731,30.255730,50.800644,165.059067,78.226501,244.603622,37.300442,105.964317,181.570312,137.158554,88.970177,226.065140
2023-11-10,184.483490,362.673706,143.559998,131.503143,326.210052,350.559998,214.649994,48.301224,138.711380,241.175797,136.665176,53.910255,141.846695,388.619202,95.263969,514.293396,274.011169,128.359985,587.370361,26.026043,127.099907,52.677185,93.009636,152.981842,556.530212,109.928337,444.896637,49.121269,25.480415,89.401573,597.219971,100.914314,86.239113,252.562088,38.799126,194.314270,80.657524,118.589996,137.713333,30.332174,51.190563,167.781876,78.027206,247.614182,38.346432,107.319611,185.487885,139.403702,90.685219,231.404221
2023-11-13,182.899963,359.740265,142.589996,131.007202,326.626740,350.010010,223.710007,48.586025,138.095642,240.605408,137.017853,54.393593,142.830399,388.589691,96.264824,515.585571,270.703400,129.302811,602.110779,26.044844,127.145729,52.872211,91.980980,153.760880,557.600586,110.978333,441.642456,48.785011,25.048246,91.133087,590.340027,99.097832,87.382195,253.891891,38.685253,193.308197,80.927292,116.790001,136.478287,30.425611,50.596401,167.602158,77.846893,247.039810,37.724754,107.627487,184.763428,138.543060,90.881920,233.325485
2023-11-14,185.512817,363.262268,145.800003,132.524689,333.691345,354.250000,237.410004,49.621304,140.615448,242.837692,137.045700,54.383858,142.511856,391.841492,96.635452,513.580688,285.325348,130.245651,601.362610,27.474018,126.613853,53.030098,94.509415,154.072479,569.722107,112.874153,455.641327,49.663013,25.290264,92.360367,604.330017,100.571930,88.974693,256.051697,39.928272,200.745407,81.286972,119.879997,140.276917,30.476578,53.427940,170.954010,76.575241,250.124512,38.889160,107.795425,192.770126,140.703995,92.242943,239.301773
2023-11-15,186.076950,363.409790,143.199997,133.516495,330.119415,356.790009,242.839996,48.853840,141.846924,243.988281,138.103760,55.074814,141.856064,391.033417,96.051704,511.632385,289.610443,130.703598,579.427490,27.850119,126.191978,53.132259,94.746437,153.284302,575.488831,110.890831,466.832428,49.765762,26.094091,93.235626,595.309998,102.540581,91.768898,255.014221,40.649406,205.322189,82.482887,118.000000,142.092026,30.578506,52.917336,170.333969,76.518288,252.912735,40.073307,107.319611,195.257904,142.733963,91.495537,242.420227
2023-11-16,187.759460,369.799713,142.830002,135.807541,331.587921,359.859985,233.589996,49.445427,143.466766,244.440643,139.310272,50.617706,143.177002,391.299500,94.939781,512.972412,287.965942,128.634857,579.634338,27.774899,126.815605,53.076534,93.206841,153.705902,557.938171,111.483887,468.747253,44.871380,25.731070,95.385773,602.059998,102.340866,92.335556,260.418365,40.355259,206.259216,82.078255,119.830002,142.110733,30.731396,52.545986,171.376389,76.699944,251.138855,42.777096,104.483376,192.808197,143.182999,93.572487,239.639694
2023-11-17,187.739670,363.586731,145.179993,134.200836,332.431274,358.929993,234.300003,49.263557,144.764572,245.414169,139.022568,50.393864,141.528152,394.452728,97.256287,509.617889,288.745911,131.075623,582.548523,28.188608,126.833946,53.178696,94.972748,152.835220,556.559265,112.154716,462.744904,44.609848,25.860718,94.710289,602.659973,100.771652,91.983833,260.069489,40.763271,204.947342,82.680702,120.620003,144.664948,30.773863,53.260830,171.825684,76.174133,247.768555,43.231014,106.909096,194.161728,143.023972,94.351349,244.331894
2023-11-20,189.481567,371.048187,146.130005,135.133118,337.322906,361.329987,235.600006,50.373783,145.209808,245.817368,140.248154,50.377655,140.778717,398.492859,96.830063,508.487152,289.610443,131.003036,588.347351,28.216814,126.843124,53.308720,96.719261,152.615250,560.079041,113.671371,465.334351,45.086212,25.912579,96.280067,612.700012,101.114037,92.843590,263.162933,40.601967,208.153030,83.067368,121.529999,145.525711,31.198566,53.232986,172.355881,75.686584,247.731232,44.148724,107.655495,194.867096,144.389755,94.461487,241.802338
2023-11-21,188.679886,366.752197,143.899994,135.847244,334.356171,361.000000,241.199997,49.909096,144.906677,248.039825,141.380157,50.559311,140.160385,402.976440,96.792984,512.753845,286.932281,130.694519,583.424683,27.887730,127.228271,53.893810,95.309822,153.788391,563.454163,112.854713,478.589081,44.647209,26.189167,96.955559,610.989990,101.332771,92.276924,264.521027,40.421677,214.889923,83.445030,119.160004,143.551559,31.640259,53.827148,171.852646,74.711456,245.369186,43.063263,107.450233,188.785828,143.978134,94.319885,240.798233
2023-11-22,189.343002,371.451263,146.710007,137.354767,338.831024,361.799988,234.210007,48.681957,145.247681,249.505096,141.099503,50.173290,141.481339,404.336212,96.376022,516.716492,290.559570,130.957642,585.876160,27.859518,126.989838,54.256008,94.416168,155.089783,568.063721,113.010254,483.688538,44.908745,26.206451,97.707138,619.719971,102.635681,92.882668,265.898010,40.592476,218.283035,84.362198,122.510002,144.019379,31.725197,53.787834,172.814194,76.307983,247.021683,43.092861,107.151672,189.186172,145.119431,94.091721,237.515640
2023-11-24,188.016815,371.038330,146.740005,135.569504,335.596436,362.679993,235.449997,47.742615,145.446609,250.075424,142.671188,50.624187,141.818619,406.474548,96.894913,519.890259,291.969086,131.474854,591.793030,27.953548,127.173279,54.395321,95.083488,155.227234,570.262207,113.019974,486.912933,45.170277,26.362030,97.868874,619.429993,102.369385,93.849899,266.473297,40.725319,218.391525,84.829773,122.309998,143.701263,31.776161,53.862705,173.802673,76.460938,247.833893,43.379028,107.748779,189.748566,145.166168,94.382820,238.819000
2023-11-27,187.838638,372.198334,147.729996,135.291809,332.093903,361.339996,236.080002,48.208290,145.115051,249.918106,141.529846,50.854504,141.687424,402.996124,96.329674,516.554932,292.175873,130.984894,582.371277,27.793703,127.558441,54.293159,92.302498,154.264954,573.675964,113.233864,486.268036,44.768635,26.050871,97.716652,619.270020,102.673721,92.980370,265.813141,40.820198,217.000717,84.569008,122.650002,142.775009,31.725197,53.890793,173.407257,75.973373,246.722900,43.497452,107.105034,190.463409,145.531006,94.382820,238.847977
